"LLAVE_AGEB","UNIVERSO_ACT_LEGISLATIVAS","UNIVERSO_AGRICULTURA","UNIVERSO_ALOJAMIENTO_ALIMENTOS_Y_BEBIDAS","UNIVERSO_COMERCIO_MAYOREO","UNIVERSO_COMERCIO_AL_POR_MENOR","UNIVERSO_CONSTRUCCION","UNIVERSO_CORPORATIVOS","UNIVERSO_ELECTRICIDAD_AGUA_Y_GAS","UNIVERSO_IND_MANOFACTURA","UNIVERSO_INF_MEDIOS_MASIVOS","UNIVERSO_MINERIA","UNIVERSO_SERVICIOS_EXCEPTO_GUBERNAMENTALES","UNIVERSO_SERVICIOS_CIENTIFICOS","UNIVERSO_SERVICIOS_EDUCACION","UNIVERSO_SERVICIOS_FINANCIEROS_Y_SEGUROS","UNIVERSO_SERVICIOS_INMOBILIARIOS_Y_ALQUILER","UNIVERSO_SERVICIOS_NEGOCIOS","UNIVERSO_SERVICIOS_RECREATIVOS","UNIVERSO_SERVICIOS_SALUD","UNIVERSO_TRANSPORTE_CORREOS_Y_ALMACENAMIENTO"
"3105600010266",0,0,26,2,48,0,0,0,59,0,0,20,2,4,0,3,1,2,7,0
"3105600010270",4,0,100,23,286,2,0,1,52,6,0,51,14,7,16,2,2,10,20,2
"3105600010285",0,1,13,3,31,0,0,0,63,0,0,9,1,3,0,1,1,0,2,0
"310560001029A",0,0,31,6,51,0,0,0,74,0,0,36,1,4,0,0,2,0,2,0
"3105600010302",0,0,10,1,15,0,0,0,40,0,0,7,1,4,0,1,1,1,1,0
"3105600010317",0,0,1,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
"3105600010321",0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3105600010336",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105600010355",0,0,3,0,5,0,0,0,14,0,0,2,0,0,0,0,0,1,0,0
"310560001036A",0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0
"3105600010374",0,0,3,4,15,0,0,0,27,0,0,10,0,1,0,2,0,0,0,0
"3105600010389",1,1,15,11,42,0,0,0,13,0,0,5,1,1,0,3,0,2,1,1
"3105600010393",0,0,23,0,29,0,0,0,61,0,0,14,1,2,0,3,0,2,0,0
"3105600010406",0,0,3,0,6,0,0,0,25,0,0,4,0,1,0,0,0,0,0,0
"3105600010410",1,0,4,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0
"3105600010425",0,0,1,0,3,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0
"3105600010444",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3105600010459",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"3105600010478",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105600010514",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3105600130139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3105600910124",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105601290124",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105601380143",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3105700010117",0,0,9,4,16,0,0,1,13,0,0,16,0,4,0,0,0,0,1,1
"3105700010121",0,0,5,0,12,0,0,0,8,0,0,9,1,1,0,1,1,1,0,0
"3105700010140",0,0,14,3,38,1,0,0,19,0,0,27,0,3,2,0,0,5,3,1
"3105700010155",15,0,23,5,63,0,0,1,16,4,0,21,1,2,1,0,1,4,7,0
"310570001016A",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"3105700010189",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3105800010260",0,0,18,0,42,0,0,0,158,0,0,21,1,3,0,1,1,1,0,1
"3105800010275",1,0,13,0,34,0,0,0,80,1,0,12,0,5,0,1,1,4,2,1
"310580001028A",1,1,36,3,98,0,0,0,51,1,0,26,6,10,6,1,1,1,12,1
"3105800010294",1,0,7,1,48,0,0,0,92,0,0,15,2,1,0,0,1,1,3,0
"3105800010307",6,0,50,6,126,1,0,0,37,2,0,27,6,4,11,2,4,5,8,2
"3105800010311",8,0,16,0,44,0,0,1,48,0,0,13,1,4,1,0,1,2,3,0
"3105800010326",0,0,5,0,16,0,0,0,19,0,0,12,0,2,0,3,1,1,1,0
"3105800010330",0,0,24,2,28,0,0,1,59,0,0,10,1,3,0,1,0,0,2,0
"3105800010345",1,0,7,1,31,0,0,0,49,0,0,23,0,0,0,2,1,2,1,0
"310580001035A",0,0,4,2,11,0,0,0,17,0,0,3,0,2,0,0,1,0,0,0
"3105800010364",1,0,3,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0
"3105800010379",0,0,0,1,2,0,0,0,24,0,0,2,0,0,0,0,0,1,0,0
"3105800010383",0,0,0,0,4,0,0,0,19,0,0,2,0,1,0,0,0,0,0,0
"3105800010398",0,0,0,0,4,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0
"3105800010415",0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"310580001042A",0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"3105800010434",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3105800010449",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3105800010453",0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"3105800010468",0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
"3105800010472",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3105800010487",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3105800010491",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105803180203",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3105900010272",5,17,4,8,3,0,0,0,10,0,0,2,0,1,1,1,0,1,0,5
"3105900010446",0,23,24,6,60,0,0,0,11,0,0,31,1,1,0,2,3,5,2,1
"3105900010450",0,14,35,3,64,0,0,0,15,0,0,37,3,8,0,0,2,4,2,3
"3105900010465",9,4,104,10,300,0,0,0,24,2,0,55,8,8,23,3,4,14,12,17
"310590001047A",17,10,37,5,79,0,0,0,17,2,0,65,6,11,3,4,5,5,6,6
"3105900010484",1,1,41,5,51,0,1,0,6,2,0,20,4,5,11,5,1,2,18,6
"3105900010499",9,6,29,8,62,1,0,1,8,2,0,33,5,8,13,2,5,4,15,8
"3105900010501",0,5,23,3,36,0,0,0,9,0,0,18,2,5,0,1,1,3,6,2
"3105900010516",1,10,15,3,67,0,0,2,16,0,0,36,0,4,0,1,2,2,3,4
"3105900010520",1,0,10,0,9,0,0,0,3,0,0,4,0,1,0,0,1,0,4,1
"3105900010535",0,10,14,5,46,0,0,0,4,0,0,22,0,4,0,1,1,1,0,0
"3105900010605",1,0,2,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
"310590001061A",0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3105900010639",1,2,5,0,21,0,0,0,2,0,0,6,1,1,0,0,1,0,0,1
"3105900010643",0,2,2,0,11,0,0,0,3,0,0,1,1,3,0,0,0,0,1,0
"3105900010713",7,5,8,2,13,0,0,0,5,0,0,2,0,1,0,1,0,0,0,1
"3105900010728",3,4,7,4,23,0,0,0,5,0,0,10,0,4,2,0,0,12,1,2
"3105900010732",0,6,9,4,27,0,0,0,5,0,0,5,1,2,0,0,0,0,0,0
"3105900010747",0,6,9,2,29,0,0,0,6,0,0,19,0,1,0,1,0,0,3,1
"3105900010751",0,16,8,6,21,0,0,0,7,0,0,4,0,0,0,0,1,1,1,0
"3105900010766",1,6,27,8,36,0,0,0,14,0,0,22,0,4,0,1,1,4,4,0
"3105900010770",0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0
"3105900010785",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310590001079A",2,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3105900010821",6,1,2,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"3105900010874",0,1,1,1,4,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1
"3105900030164",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105900030179",0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"3105900030183",0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3105900030215",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"310590003022A",1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"310590003054A",0,7,13,2,10,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0
"3105900030554",1,21,46,1,55,0,0,1,6,1,0,9,1,2,1,0,2,1,3,1
"3105900030696",0,17,16,1,18,0,0,0,4,0,0,7,0,1,0,0,0,0,0,0
"3105900030709",0,8,5,0,8,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0
"3105900030840",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3105900040253",0,14,21,2,22,0,0,0,2,0,0,5,0,1,0,1,0,1,0,0
"3105900040268",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105900040395",1,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3105900040431",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105900040569",0,14,9,1,19,3,0,0,2,0,0,9,1,1,0,3,0,0,2,0
"3105900040573",1,15,30,3,51,0,0,0,10,0,0,18,2,2,1,1,1,3,3,1
"3105900040658",0,3,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3105900040662",0,4,5,0,11,1,0,0,1,0,0,2,1,0,0,0,0,0,2,0
"3105900040836",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"3105900050893",3,34,34,1,29,0,0,1,10,1,0,7,0,2,1,0,0,0,2,0
"3105900050906",0,32,16,1,19,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0
"3105900050910",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"3105900050925",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105900090342",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3105900260677",1,1,14,1,43,0,0,0,10,1,0,16,0,0,0,0,2,2,3,0
"3105900260681",1,0,1,0,5,0,0,0,1,0,0,7,0,3,3,0,0,0,1,0
"3105900260944",1,0,3,0,19,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"3105900260963",0,0,2,0,11,1,0,1,3,0,0,1,0,4,0,0,0,2,2,0
"3105900660342",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105900780342",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3105901030342",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3105901150361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3105901290342",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3105901300342",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105901320357",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105974070323",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3105974080323",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105990010323",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106000010057",1,0,6,1,17,0,0,0,26,1,0,7,0,1,0,0,0,0,0,0
"3106000010061",5,0,1,0,12,0,0,1,21,1,0,3,0,5,0,0,0,0,2,0
"3106000010076",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3106100010054",7,46,54,2,63,0,0,1,14,1,0,14,0,5,1,1,0,2,3,5
"3106100020069",0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106101470069",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3106101480069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106200010066",4,0,39,9,66,0,0,1,31,1,0,25,0,6,1,2,0,2,4,1
"3106200010070",0,0,12,1,29,0,0,0,21,0,0,13,0,0,0,1,0,1,1,0
"3106200010085",0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"3106200010117",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3106200010121",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3106200010136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3106300010044",2,0,32,2,56,0,0,1,27,1,0,12,0,5,2,3,2,2,7,1
"3106300010059",1,0,13,2,23,0,0,0,24,0,0,12,2,1,0,0,0,0,2,0
"3106300030063",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106300190063",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106300510063",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106400010022",0,0,6,0,13,0,0,0,6,0,0,5,0,5,1,1,0,0,2,0
"3106400010037",4,0,6,1,13,0,0,1,8,0,0,3,1,3,0,0,0,0,1,0
"3106500010072",9,24,19,1,49,0,0,1,9,1,0,16,0,4,0,1,1,1,4,1
"3106600010135",7,0,18,4,37,0,0,1,42,1,0,14,0,6,2,1,1,5,4,0
"310660001014A",0,0,16,3,49,0,0,0,13,0,0,14,0,2,0,3,2,1,3,0
"3106600030101",3,0,3,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"3106600170101",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3106700010062",0,1,13,2,51,0,0,0,19,0,0,17,1,1,2,2,1,5,5,0
"3106700010081",1,0,20,2,63,0,0,0,19,1,0,18,0,4,2,0,1,2,5,0
"3106700010096",4,0,11,1,30,0,0,1,17,1,0,12,0,4,1,0,0,1,2,0
"3106700010109",0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"3106800010055",4,3,12,0,26,0,0,1,12,1,0,10,0,4,0,1,2,1,0,0
"310680001006A",0,1,6,2,24,0,0,0,7,0,0,10,0,2,1,0,0,1,1,0
"3106800010074",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3106800030040",0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3106900010090",1,0,14,1,18,0,0,0,39,0,0,9,0,1,0,0,2,1,0,0
"3106900010103",0,0,16,2,50,0,0,0,28,1,0,14,0,2,1,1,1,3,6,0
"3106900010118",1,0,10,4,30,0,0,0,45,0,0,10,1,3,1,1,0,1,1,0
"3106900010122",2,0,17,3,52,0,0,1,54,3,0,17,1,2,2,0,1,1,3,0
"3106900010207",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3106900010230",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"3106900010245",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3106900040141",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107000010087",0,0,1,0,4,0,0,0,8,0,0,1,0,1,0,0,0,1,0,0
"3107000010091",1,0,5,1,9,0,0,0,3,0,0,2,0,4,0,0,0,0,1,0
"3107000010104",0,0,5,0,3,0,0,0,8,0,0,2,0,1,0,0,0,0,0,0
"3107000010119",1,0,12,1,25,0,0,1,27,0,0,9,1,3,0,0,1,1,1,0
"3107000010123",2,0,11,3,40,0,0,1,20,1,0,16,0,0,0,0,2,1,0,0
"3107000010142",1,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"3107003640072",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3107100010031",0,0,5,0,15,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0
"3107100010046",9,0,3,0,20,0,0,1,4,1,0,6,0,4,0,0,0,0,3,0
"3107200010024",8,0,10,1,18,0,0,1,7,1,0,6,0,2,1,0,0,0,1,0
"3107200010039",1,0,6,0,24,0,0,0,8,0,0,7,0,4,0,2,1,1,3,1
"3107300010040",0,0,5,1,33,0,0,0,361,2,0,8,1,3,0,0,1,1,2,0
"3107300010055",4,0,9,2,46,0,0,1,391,0,0,8,2,5,0,0,1,3,2,0
"3107300010093",0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
"3107300010106",0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
"3107300010110",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"3107300010125",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"310730001013A",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
"3107400010052",11,0,8,1,29,0,0,1,10,2,0,12,0,1,0,0,0,1,4,0
"3107400010067",2,0,16,2,35,0,0,0,18,0,0,14,0,7,0,2,0,0,1,0
"3107500010045",6,0,16,3,50,0,0,1,455,0,0,19,0,9,3,1,0,5,8,1
"310750001005A",0,0,28,3,35,0,0,0,545,0,0,17,0,3,1,1,2,4,3,0
"3107500010079",0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0
"3107500010083",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"3107501460064",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107600010080",0,0,49,6,59,0,0,0,54,0,0,17,0,4,2,2,0,6,5,0
"3107600010095",6,0,39,2,91,0,0,1,27,2,0,18,2,6,6,2,4,4,3,0
"3107600010108",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3107600010127",0,0,1,0,5,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0
"3107600110076",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107600170076",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107600740076",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107600770076",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107700010020",0,0,2,0,9,0,0,0,42,0,0,4,1,2,0,0,0,0,0,0
"3107700010035",0,0,8,3,19,0,0,0,40,1,0,10,0,3,0,1,1,1,1,0
"310770001004A",5,0,20,1,26,0,0,1,21,0,0,7,0,1,0,2,1,3,1,0
"3107800010032",9,0,17,2,33,0,0,1,15,1,0,6,0,2,1,3,2,0,5,0
"3107800010047",0,0,0,1,11,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
"3107800010066",0,0,5,0,4,0,0,0,12,0,0,7,1,2,1,0,1,0,2,0
"3107800010085",0,0,3,0,7,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0
"310780001009A",3,0,10,1,32,0,0,0,24,0,0,8,0,2,1,0,0,2,4,0
"3107800010102",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"3107800380070",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107900010025",0,0,39,4,48,0,0,0,81,1,0,31,1,2,0,1,3,2,4,0
"3107900010468",5,0,25,4,23,0,0,0,51,0,0,11,0,4,0,2,0,0,2,1
"3107900010472",0,0,26,2,45,0,0,0,55,0,0,33,1,6,0,3,2,3,4,0
"3107900010487",0,0,24,5,54,1,0,0,104,0,0,39,3,2,0,2,2,4,5,0
"3107900010491",8,0,61,12,216,0,0,1,37,2,0,30,8,11,19,4,5,8,17,3
"3107900010504",5,0,29,3,46,0,0,0,70,0,0,23,4,3,0,1,3,3,2,0
"3107900010519",1,0,19,1,66,0,0,0,16,1,0,16,4,3,5,2,1,2,12,0
"3107900010523",0,0,9,1,33,0,0,0,54,0,0,14,0,2,0,0,1,0,0,0
"3107900010538",0,0,15,2,40,0,0,0,37,0,0,23,1,3,2,1,2,3,5,0
"3107900010542",0,0,22,2,52,0,0,0,65,0,0,34,1,4,0,1,3,1,6,0
"3107900010557",0,0,44,6,64,0,0,1,69,0,0,43,0,4,0,5,2,2,1,0
"3107900010580",2,0,5,1,7,0,0,0,15,0,0,4,0,1,2,0,1,0,1,1
"3107900010595",0,0,0,0,2,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0
"3107900010612",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3107900010627",0,0,1,0,3,0,0,0,8,0,0,4,0,0,0,1,0,0,0,0
"3107900010631",1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
"3107900010646",0,0,1,1,2,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0
"3107900010650",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"310790001067A",0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0
"3107900010720",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"3107900010735",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"310790001074A",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3107900040237",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3107900100684",1,0,11,1,31,0,0,0,342,2,0,10,0,6,0,1,1,0,1,0
"3107900100699",0,0,3,0,30,0,0,0,114,0,0,1,0,0,0,0,1,0,0,0
"3107900100769",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3107900860275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3107902280218",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3107904480222",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3108000010098",0,0,20,1,37,0,0,0,293,0,0,28,1,3,2,1,3,1,9,0
"3108000010100",3,0,40,3,91,0,0,0,266,2,0,31,1,5,4,1,0,6,6,0
"3108000010115",1,0,9,2,33,0,0,0,185,0,0,20,0,2,2,4,1,0,2,0
"310800001012A",12,0,29,2,58,1,0,1,322,0,0,25,0,1,3,1,0,4,3,1
"3108000010134",0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0
"3108000010149",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3108000010168",0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"3108000010172",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3108000010187",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3108000400083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"3108000730083",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108100010061",0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"3108100010076",0,0,4,0,23,0,0,0,118,2,0,10,0,3,0,0,1,1,2,0
"3108100010080",2,0,8,0,34,0,0,1,77,0,0,1,0,4,0,0,1,2,2,0
"310820001004A",0,0,7,0,8,0,0,0,5,0,0,10,1,1,0,1,0,0,2,0
"3108200010054",6,1,30,3,70,0,0,1,16,1,0,24,1,2,2,1,1,4,5,0
"3108200010069",1,0,8,0,10,0,0,0,4,1,0,9,0,2,0,2,0,0,4,0
"3108200370035",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108200490035",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3108300010028",0,1,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3108300010032",0,14,10,0,13,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0
"3108300010047",5,9,20,1,24,0,0,1,4,1,0,4,0,1,0,1,0,1,2,0
"3108300010051",0,7,17,0,13,0,0,0,3,0,0,4,0,3,0,0,0,0,1,0
"3108300010066",0,4,13,1,7,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0
"3108300010085",0,18,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310830001009A",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3108300010102",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108300010117",1,1,3,1,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"3108300010121",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108300250070",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108300380070",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108400010082",0,0,8,1,34,0,0,0,28,0,0,13,1,2,0,2,0,2,2,0
"3108400010097",1,0,3,1,25,1,0,0,6,0,0,7,0,1,0,0,0,0,1,0
"310840001010A",8,0,15,2,62,1,0,1,33,3,0,19,1,5,5,0,1,3,7,0
"3108400010114",0,0,4,4,27,0,0,0,22,1,0,8,0,6,0,1,0,0,2,0
"3108500010200",3,0,27,4,74,0,0,0,335,1,0,23,2,5,2,2,4,1,6,0
"3108500010215",22,0,41,9,96,0,0,1,231,2,1,27,4,4,1,3,1,4,7,0
"310850001022A",0,0,0,1,4,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0
"3108500010234",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"3108500010272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3108500210249",0,0,2,4,33,0,0,0,280,0,0,8,0,0,0,0,2,0,0,0
"3108500210253",2,0,3,2,31,0,0,0,184,1,0,6,0,6,0,0,1,0,3,0
"3108500210268",0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"310850030015A",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108501730130",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108502990130",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3108600010034",3,0,14,0,19,0,0,1,46,1,0,5,0,1,0,0,0,1,1,0
"3108600010068",1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"3108600010072",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"3108600010087",0,0,11,1,27,0,0,0,15,0,0,10,0,2,0,1,0,0,1,0
"3108600010091",0,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
"3108600010119",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3108700010065",0,0,7,0,18,0,0,0,5,0,0,14,0,2,1,2,0,2,5,0
"310870001007A",2,0,37,4,63,0,0,1,11,1,0,13,1,5,1,3,4,2,1,0
"3108700010084",0,1,5,0,21,0,0,0,6,0,0,6,0,0,0,3,1,0,3,0
